# 大きい,小さい
# 白鳥 > ペンギン > ふくろう = にわとり > すずめ
# 牛肉 > 鶏肉 > 豚肉 > ラム肉 = 馬肉
牛肉,1,鶏肉,2,豚肉,3,ラム肉,4,馬肉,4
# 高価だ,安価だ
# 牛肉 = 馬肉 > ラム肉 > 豚肉 > 鶏肉
牛肉,1,馬肉,1,ラム肉,3,豚肉,4,鶏肉,5
# 有名だ,無名だ
# 銀閣寺 > 中尊寺 > 善光寺 > 増上寺 = 薬師寺 = 東寺
銀閣寺,1,中尊寺,2,善光寺,3,増上寺,4,薬師寺,4,東寺,4
# 立派だ,立派でない
# 善光寺 = 中尊寺 = 薬師寺 > 増上寺 = 東寺 > 銀閣寺
善光寺,1,中尊寺,1,薬師寺,1,増上寺,4,東寺,4,銀閣寺,6
# メジャーだ,マイナーだ
# サッカー = 野球 > バスケ = テニス = バレー > 卓球 > 相撲
サッカー,1,野球,1,バスケ,3,テニス,3,バレー,3,卓球,6,相撲,7
# 得意だ,苦手だ
# サッカー = バスケ > バレー > 卓球 = テニス > 野球 > 相撲
サッカー,1,バスケ,1,バレー,3,卓球,4,テニス,4,野球,6,相撲,7
# 快適だ,不快だ
# 飛行機 > 新幹線 > 電車 > タクシー > バス
飛行機,1,新幹線,2,電車,3,タクシー,4,バス,5
# 速い,遅い
# 飛行機 >> 新幹線 > 電車 > バス = タクシー
飛行機,1,新幹線,2,電車,3,バス,4,タクシー,4
# 安全だ,危険だ
# 新幹線 > 電車 > 飛行機 > タクシー = バス
新幹線,1,電車,2,飛行機,3,タクシー,4,バス,4
# 可愛い,可愛くない
# 釈由美子 > 北乃きい = 南明奈 > 優香 > 吹石一恵 = 梨花 > 友近
釈由美子,1,北乃きい,2,南明奈,2,優香,4,吹石一恵,5,梨花,5,友近,7
# 面白い,つまらない
# 友近 > 優香 = 北乃きい = 吹石一恵 > 梨花 = 南明奈 = 釈由美子
友近,1,優香,2,北乃きい,2,吹石一恵,2,梨花,5,南明奈,5,釈由美子,5
# 甘い,甘くない
# チョコレートケーキ = ショートケーキ > ロールケーキ > シフォンケーキ > チーズケーキ
チョコレートケーキ,1,ショートケーキ,1,ロールケーキ,3,シフォンケーキ,4,チーズケーキ,5
# 好きだ,嫌いだ
# チョコレートケーキ > ショートケーキ > ロールケーキ > シフォンケーキ > チーズケーキ
チョコレートケーキ,1,ショートケーキ,2,ロールケーキ,3,シフォンケーキ,4,チーズケーキ,5
# 美味しい,不味い
# ベーグル > カステラ = マカロン > スコーン = マフィン
ベーグル,1,カステラ,2,マカロン,2,スコーン,4,マフィン,4
# おしゃれだ,おしゃれでない
# マカロン > ベーグル = マフィン > スコーン > カステラ
マカロン,1,ベーグル,2,マフィン,2,スコーン,4,カステラ,5
# 美味しい,不味い
# ココア > オレンジジュース = 抹茶 > 緑茶 > 紅茶
ココア,1,オレンジジュース,2,抹茶,2,緑茶,4,紅茶,5
# 好きだ,嫌いだ
# 讃岐うどん > カツカレー > お好み焼き > 串かつ > 牛タン
讃岐うどん,1,カツカレー,2,お好み焼き,3,串かつ,4,牛タン,5
# 高価だ,安価だ
# 牛タン > 串かつ > カツカレー > 讃岐うどん = お好み焼き
牛タン,1,串かつ,2,カツカレー,3,讃岐うどん,4,お好み焼き,4
# 暖かい,寒い
# 沖縄 > 福岡 > 神戸 > 大阪 > 名古屋 > 東京 > 札幌
沖縄,1,福岡,2,神戸,3,大阪,4,名古屋,5,東京,6,札幌,7
# 遠い,近い
# 沖縄 > 札幌 > 福岡 > 東京 > 神戸 > 大阪 > 名古屋
沖縄,1,札幌,2,福岡,3,東京,4,神戸,5,大阪,6,名古屋,7
# ヘルシーだ,ヘルシーでない
# タイ料理 = スペイン料理 > 韓国料理 = インド料理 > 中華料理
タイ料理,1,スペイン料理,1,韓国料理,3,インド料理,3,中華料理,5
# 辛い,辛くない
# タイ料理 = 韓国料理 > インド料理 > 中華料理 > スペイン料理
タイ料理,1,韓国料理,1,インド料理,3,中華料理,4,スペイン料理,5
# 優秀だ,優秀でない
# 宇宙飛行士 > 科学者 > 医師 > 作曲者 > 警察官
宇宙飛行士,1,科学者,2,医師,3,作曲者,4,警察官,5
# 過酷だ,過酷でない
# 宇宙飛行士 > 科学者 > 医師 > 作曲者 > 警察官
宇宙飛行士,1,科学者,2,医師,3,作曲者,4,警察官,5
# 面白い,つまらない
# となりのトトロ > 風の谷のナウシカ > 不思議の国のアリス > スター・ウォーズ > 美女と野獣
となりのトトロ,1,風の谷のナウシカ,2,不思議の国のアリス,3,スター・ウォーズ,4,美女と野獣,5
# 新しい,古い
# となりのトトロ = 風の谷のナウシカ = 美女と野獣 = スター・ウォーズ = 不思議の国のアリス
となりのトトロ,1,風の谷のナウシカ,1,美女と野獣,1,スター・ウォーズ,1,不思議の国のアリス,1
# 必須だ,無駄だ
# 国語 = 英語 > 数学 = 体育 > 世界史
国語,1,英語,1,数学,3,体育,3,世界史,5
# 簡単だ,難しい
# 体育 > 世界史 > 国語 > 英語 > 数学
体育,1,世界史,2,国語,3,英語,4,数学,5
# 楽しい,楽しくない
# ドライブ > BBQ = 読書 = 釣り > サーフィン > ジョギング
ドライブ,1,BBQ,2,読書,2,釣り,2,サーフィン,5,ジョギング,6
# 有意義だ,有意義でない
# ジョギング = BBQ = 読書 > ドライブ = 釣り > サーフィン
ジョギング,1,BBQ,1,読書,1,ドライブ,4,釣り,4,サーフィン,6
# 手軽だ,手軽でない
# 読書 >> ジョギング = ドライブ > 釣り > BBQ > サーフィン
読書,1,ジョギング,2,ドライブ,2,釣り,4,BBQ,5,サーフィン,6
# 面白い,つまらない
# Youtube > Facebook = Twitter > インスタグラム > ニコ動
Youtube,1,Facebook,2,Twitter,2,インスタグラム,4,ニコ動,5
# 便利だ,便利でない
# Youtube > Facebook = Twitter > インスタグラム = ニコ動
Youtube,1,Facebook,2,Twitter,2,インスタグラム,4,ニコ動,4
# 面白い,つまらない
# GTO > ドラゴンボール > プリキュア > セーラームーン > ジョジョ > エヴァ
GTO,1,ドラゴンボール,2,プリキュア,3,セーラームーン,4,ジョジョ,5,エヴァ,6
# 若い,若くない
# 安倍晋三 > 鳩山由紀夫 > 小泉純一郎 > 麻生太郎 > 田中角栄
安倍晋三,1,鳩山由紀夫,2,小泉純一郎,3,麻生太郎,4,田中角栄,5
# 好きだ,嫌いだ
# 安倍晋三 > 小泉純一郎 = 麻生太郎 > 田中角栄 > 鳩山由紀夫
安倍晋三,1,小泉純一郎,2,麻生太郎,2,田中角栄,4,鳩山由紀夫,5
# 好調だ,不調だ
# マイクロソフト = グーグル > ヤフー > アップル = サムスン
マイクロソフト,1,グーグル,1,ヤフー,3,アップル,4,サムスン,4
# 不可欠だ,不要だ
# マイクロソフト = グーグル > ヤフー > アップル > サムスン
マイクロソフト,1,グーグル,1,ヤフー,3,アップル,4,サムスン,5
# 偉大だ,偉大でない
# エジソン > ニュートン > 坂本龍馬 > 聖徳太子 > 宮沢賢治
エジソン,1,ニュートン,2,坂本龍馬,3,聖徳太子,4,宮沢賢治,5
# 好きだ,嫌いだ
# エジソン > ニュートン > 坂本龍馬 = 宮沢賢治 > 聖徳太子
エジソン,1,ニュートン,2,坂本龍馬,3,宮沢賢治,3,聖徳太子,5
# 面白い,つまらない
# 明石家さんま > 島田紳助 > タモリ > ビートたけし > 所ジョージ
明石家さんま,1,島田紳助,2,タモリ,3,ビートたけし,4,所ジョージ,5
# 若い,若くない
# 島田紳助 > 明石家さんま > 所ジョージ > タモリ = ビートたけし
島田紳助,1,明石家さんま,2,所ジョージ,3,タモリ,4,ビートたけし,4
# 貴重だ,貴重でない
# 琵琶湖 = 出雲大社 = 大阪城 > 皇居 = 通天閣
琵琶湖,1,出雲大社,1,大阪城,1,皇居,4,通天閣,4
# 新しい,古い
# 江戸時代 >> 鎌倉時代 > 平安時代 > 奈良時代 >> 弥生時代
江戸時代,1,鎌倉時代,2,平安時代,3,奈良時代,4,弥生時代,5
# 長い,短い
# 江戸時代 > 平安時代 > 弥生時代 > 鎌倉時代 > 奈良時代
江戸時代,1,平安時代,2,弥生時代,3,鎌倉時代,4,奈良時代,5
# 重要だ,重要でない
# ルックス > 優しさ > 髪型 > 話し方 > 服装
ルックス,1,優しさ,2,髪型,3,話し方,4,服装,5
# 若い,若くない
# 羽生結弦 > 錦織圭 > 内村航平 > ダルビッシュ >> イチロー
羽生結弦,1,錦織圭,2,内村航平,3,ダルビッシュ,4,イチロー,5
# 素晴らしい,素晴らしくない
# イチロー > ダルビッシュ = 錦織圭 > 内村航平 > 羽生結弦
イチロー,1,ダルビッシュ,2,錦織圭,2,内村航平,4,羽生結弦,5
